UniqueID,run_name,run_order,sample,group,Samplepath,Blank1,Blank2,abs
milliq_run2_19,aroundtheisland_run2,19,aroundtheisland_run2/Group003Sample0005,Group003,aroundtheisland_run2/Group003Sample0005SEM.dat,aroundtheisland_run2/Group003Sample0001BEM.dat,aroundtheisland_run2/Group004Sample0001BEM.dat,aroundtheisland_run2/Group003Sample0005ABS.dat
milliq_run2_20,aroundtheisland_run2,20,aroundtheisland_run2/Group003Sample0006,Group003,aroundtheisland_run2/Group003Sample0006SEM.dat,aroundtheisland_run2/Group003Sample0001BEM.dat,aroundtheisland_run2/Group004Sample0001BEM.dat,aroundtheisland_run2/Group003Sample0006ABS.dat
milliq_run2_21,aroundtheisland_run2,21,aroundtheisland_run2/Group003Sample0007,Group003,aroundtheisland_run2/Group003Sample0007SEM.dat,aroundtheisland_run2/Group003Sample0001BEM.dat,aroundtheisland_run2/Group004Sample0001BEM.dat,aroundtheisland_run2/Group003Sample0007ABS.dat
71_run2_22,aroundtheisland_run2,22,aroundtheisland_run2/Group004Sample0001,Group004,aroundtheisland_run2/Group004Sample0001SEM.dat,aroundtheisland_run2/Group004Sample0001BEM.dat,aroundtheisland_run2/Group001Sample0001BEM.dat,aroundtheisland_run2/Group004Sample0001ABS.dat
71_run1_1,aroundtheisland_run3,1,aroundtheisland_run3/Group001Sample0001,Group001,aroundtheisland_run3/Group001Sample0001SEM.dat,aroundtheisland_run3/Group001Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group001Sample0001ABS.dat
73_run1_2,aroundtheisland_run3,2,aroundtheisland_run3/Group001Sample0002,Group001,aroundtheisland_run3/Group001Sample0002SEM.dat,aroundtheisland_run3/Group001Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group001Sample0002ABS.dat
74_run1_3,aroundtheisland_run3,3,aroundtheisland_run3/Group001Sample0003,Group001,aroundtheisland_run3/Group001Sample0003SEM.dat,aroundtheisland_run3/Group001Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group001Sample0003ABS.dat
75_run1_4,aroundtheisland_run3,4,aroundtheisland_run3/Group001Sample0004,Group001,aroundtheisland_run3/Group001Sample0004SEM.dat,aroundtheisland_run3/Group001Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group001Sample0004ABS.dat
76_run1_5,aroundtheisland_run3,5,aroundtheisland_run3/Group001Sample0005,Group001,aroundtheisland_run3/Group001Sample0005SEM.dat,aroundtheisland_run3/Group001Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group001Sample0005ABS.dat
77_run1_6,aroundtheisland_run3,6,aroundtheisland_run3/Group001Sample0006,Group001,aroundtheisland_run3/Group001Sample0006SEM.dat,aroundtheisland_run3/Group001Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group001Sample0006ABS.dat
78_run1_7,aroundtheisland_run3,7,aroundtheisland_run3/Group001Sample0007,Group001,aroundtheisland_run3/Group001Sample0007SEM.dat,aroundtheisland_run3/Group001Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group001Sample0007ABS.dat
80_run1_8,aroundtheisland_run3,8,aroundtheisland_run3/Group002Sample0001,Group002,aroundtheisland_run3/Group002Sample0001SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0001ABS.dat
81_run1_9,aroundtheisland_run3,9,aroundtheisland_run3/Group002Sample0002,Group002,aroundtheisland_run3/Group002Sample0002SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0002ABS.dat
82_run1_10,aroundtheisland_run3,10,aroundtheisland_run3/Group002Sample0003,Group002,aroundtheisland_run3/Group002Sample0003SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0003ABS.dat
83_run1_11,aroundtheisland_run3,11,aroundtheisland_run3/Group002Sample0004,Group002,aroundtheisland_run3/Group002Sample0004SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0004ABS.dat
84_run1_12,aroundtheisland_run3,12,aroundtheisland_run3/Group002Sample0005,Group002,aroundtheisland_run3/Group002Sample0005SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0005ABS.dat
85_run1_13,aroundtheisland_run3,13,aroundtheisland_run3/Group002Sample0006,Group002,aroundtheisland_run3/Group002Sample0006SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0006ABS.dat
86_run1_14,aroundtheisland_run3,14,aroundtheisland_run3/Group002Sample0007,Group002,aroundtheisland_run3/Group002Sample0007SEM.dat,aroundtheisland_run3/Group002Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group002Sample0007ABS.dat
87_run1_15,aroundtheisland_run3,15,aroundtheisland_run3/Group003Sample0001,Group003,aroundtheisland_run3/Group003Sample0001SEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0001ABS.dat
89_run1_16,aroundtheisland_run3,16,aroundtheisland_run3/Group003Sample0002,Group003,aroundtheisland_run3/Group003Sample0002SEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0002ABS.dat
90_run1_17,aroundtheisland_run3,17,aroundtheisland_run3/Group003Sample0003,Group003,aroundtheisland_run3/Group003Sample0003SEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0003ABS.dat
91_run1_18,aroundtheisland_run3,18,aroundtheisland_run3/Group003Sample0004,Group003,aroundtheisland_run3/Group003Sample0004SEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0004ABS.dat
92_run3_19,aroundtheisland_run3,19,aroundtheisland_run3/Group003Sample0005,Group003,aroundtheisland_run3/Group003Sample0005SEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0005ABS.dat
93_run3_20,aroundtheisland_run3,20,aroundtheisland_run3/Group003Sample0006,Group003,aroundtheisland_run3/Group003Sample0006SEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0006ABS.dat
94_run3_21,aroundtheisland_run3,21,aroundtheisland_run3/Group003Sample0007,Group003,aroundtheisland_run3/Group003Sample0007SEM.dat,aroundtheisland_run3/Group003Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group003Sample0007ABS.dat
95_run3_22,aroundtheisland_run3,22,aroundtheisland_run3/Group004Sample0001,Group004,aroundtheisland_run3/Group004Sample0001SEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0001ABS.dat
96_run3_23,aroundtheisland_run3,23,aroundtheisland_run3/Group004Sample0002,Group004,aroundtheisland_run3/Group004Sample0002SEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0002ABS.dat
98_run3_24,aroundtheisland_run3,24,aroundtheisland_run3/Group004Sample0003,Group004,aroundtheisland_run3/Group004Sample0003SEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0003ABS.dat
99_run3_25,aroundtheisland_run3,25,aroundtheisland_run3/Group004Sample0004,Group004,aroundtheisland_run3/Group004Sample0004SEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0004ABS.dat
100_run3_26,aroundtheisland_run3,26,aroundtheisland_run3/Group004Sample0005,Group004,aroundtheisland_run3/Group004Sample0005SEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0005ABS.dat
101_run3_27,aroundtheisland_run3,27,aroundtheisland_run3/Group004Sample0006,Group004,aroundtheisland_run3/Group004Sample0006SEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0006ABS.dat
102_run3_28,aroundtheisland_run3,28,aroundtheisland_run3/Group004Sample0007,Group004,aroundtheisland_run3/Group004Sample0007SEM.dat,aroundtheisland_run3/Group004Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group004Sample0007ABS.dat
103_run3_29,aroundtheisland_run3,29,aroundtheisland_run3/Group005Sample0001,Group005,aroundtheisland_run3/Group005Sample0001SEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group006Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0001ABS.dat
104_run3_30,aroundtheisland_run3,30,aroundtheisland_run3/Group005Sample0002,Group005,aroundtheisland_run3/Group005Sample0002SEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group006Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0002ABS.dat
105_run3_31,aroundtheisland_run3,31,aroundtheisland_run3/Group005Sample0003,Group005,aroundtheisland_run3/Group005Sample0003SEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group006Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0003ABS.dat
106_run3_32,aroundtheisland_run3,32,aroundtheisland_run3/Group005Sample0004,Group005,aroundtheisland_run3/Group005Sample0004SEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group006Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0004ABS.dat
107_run3_33,aroundtheisland_run3,33,aroundtheisland_run3/Group005Sample0005,Group005,aroundtheisland_run3/Group005Sample0005SEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group006Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0005ABS.dat
108_run3_34,aroundtheisland_run3,34,aroundtheisland_run3/Group005Sample0006,Group005,aroundtheisland_run3/Group005Sample0006SEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group006Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0006ABS.dat
109_run3_35,aroundtheisland_run3,35,aroundtheisland_run3/Group005Sample0007,Group005,aroundtheisland_run3/Group005Sample0007SEM.dat,aroundtheisland_run3/Group005Sample0001BEM.dat,aroundtheisland_run3/Group006Sample0001BEM.dat,aroundtheisland_run3/Group005Sample0007ABS.dat
110_run3_36,aroundtheisland_run3,36,aroundtheisland_run3/Group006Sample0001,Group006,aroundtheisland_run3/Group006Sample0001SEM.dat,aroundtheisland_run3/Group006Sample0001BEM.dat,aroundtheisland_run3/Group007Sample0001BEM.dat,aroundtheisland_run3/Group006Sample0001ABS.dat
111_run3_37,aroundtheisland_run3,37,aroundtheisland_run3/Group006Sample0002,Group006,aroundtheisland_run3/Group006Sample0002SEM.dat,aroundtheisland_run3/Group006Sample0001BEM.dat,aroundtheisland_run3/Group007Sample0001BEM.dat,aroundtheisland_run3/Group006Sample0002ABS.dat
112_run3_38,aroundtheisland_run3,38,aroundtheisland_run3/Group006Sample0003,Group006,aroundtheisland_run3/Group006Sample0003SEM.dat,aroundtheisland_run3/Group006Sample0001BEM.dat,aroundtheisland_run3/Group007Sample0001BEM.dat,aroundtheisland_run3/Group006Sample0003ABS.dat
113_run3_39,aroundtheisland_run3,39,aroundtheisland_run3/Group006Sample0004,Group006,aroundtheisland_run3/Group006Sample0004SEM.dat,aroundtheisland_run3/Group006Sample0001BEM.dat,aroundtheisland_run3/Group007Sample0001BEM.dat,aroundtheisland_run3/Group006Sample0004ABS.dat
114_run3_40,aroundtheisland_run3,40,aroundtheisland_run3/Group006Sample0005,Group006,aroundtheisland_run3/Group006Sample0005SEM.dat,aroundtheisland_run3/Group006Sample0001BEM.dat,aroundtheisland_run3/Group007Sample0001BEM.dat,aroundtheisland_run3/Group006Sample0005ABS.dat
115_run3_41,aroundtheisland_run3,41,aroundtheisland_run3/Group006Sample0006,Group006,aroundtheisland_run3/Group006Sample0006SEM.dat,aroundtheisland_run3/Group006Sample0001BEM.dat,aroundtheisland_run3/Group007Sample0001BEM.dat,aroundtheisland_run3/Group006Sample0006ABS.dat
116_run3_42,aroundtheisland_run3,42,aroundtheisland_run3/Group006Sample0007,Group006,aroundtheisland_run3/Group006Sample0007SEM.dat,aroundtheisland_run3/Group006Sample0001BEM.dat,aroundtheisland_run3/Group007Sample0001BEM.dat,aroundtheisland_run3/Group006Sample0007ABS.dat
123_run3_43,aroundtheisland_run3,43,aroundtheisland_run3/Group007Sample0001,Group007,aroundtheisland_run3/Group007Sample0001SEM.dat,aroundtheisland_run3/Group007Sample0001BEM.dat,aroundtheisland_run3/Group001Sample0001BEM.dat,aroundtheisland_run3/Group007Sample0001ABS.dat
126_run4_1,aroundtheisland_run4,1,aroundtheisland_run4/Group001Sample0001,Group001,aroundtheisland_run4/Group001Sample0001SEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group002Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0001ABS.dat
126_run4_2,aroundtheisland_run4,2,aroundtheisland_run4/Group001Sample0002,Group001,aroundtheisland_run4/Group001Sample0002SEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group002Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0002ABS.dat
127_run4_3,aroundtheisland_run4,3,aroundtheisland_run4/Group001Sample0003,Group001,aroundtheisland_run4/Group001Sample0003SEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group002Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0003ABS.dat
128_run4_4,aroundtheisland_run4,4,aroundtheisland_run4/Group001Sample0004,Group001,aroundtheisland_run4/Group001Sample0004SEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group002Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0004ABS.dat
132_run4_5,aroundtheisland_run4,5,aroundtheisland_run4/Group001Sample0005,Group001,aroundtheisland_run4/Group001Sample0005SEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group002Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0005ABS.dat
134_run4_6,aroundtheisland_run4,6,aroundtheisland_run4/Group001Sample0006,Group001,aroundtheisland_run4/Group001Sample0006SEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group002Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0006ABS.dat
136_run4_7,aroundtheisland_run4,7,aroundtheisland_run4/Group001Sample0007,Group001,aroundtheisland_run4/Group001Sample0007SEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group002Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0007ABS.dat
138_run4_8,aroundtheisland_run4,8,aroundtheisland_run4/Group002Sample0001,Group002,aroundtheisland_run4/Group002Sample0001SEM.dat,aroundtheisland_run4/Group002Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group002Sample0001ABS.dat
139_run4_9,aroundtheisland_run4,9,aroundtheisland_run4/Group002Sample0002,Group002,aroundtheisland_run4/Group002Sample0002SEM.dat,aroundtheisland_run4/Group002Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group002Sample0002ABS.dat
140_run4_10,aroundtheisland_run4,10,aroundtheisland_run4/Group002Sample0003,Group002,aroundtheisland_run4/Group002Sample0003SEM.dat,aroundtheisland_run4/Group002Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group002Sample0003ABS.dat
142_run4_11,aroundtheisland_run4,11,aroundtheisland_run4/Group002Sample0004,Group002,aroundtheisland_run4/Group002Sample0004SEM.dat,aroundtheisland_run4/Group002Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group002Sample0004ABS.dat
143_run4_12,aroundtheisland_run4,12,aroundtheisland_run4/Group002Sample0005,Group002,aroundtheisland_run4/Group002Sample0005SEM.dat,aroundtheisland_run4/Group002Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group002Sample0005ABS.dat
144_run4_13,aroundtheisland_run4,13,aroundtheisland_run4/Group002Sample0006,Group002,aroundtheisland_run4/Group002Sample0006SEM.dat,aroundtheisland_run4/Group002Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group002Sample0006ABS.dat
145_run4_14,aroundtheisland_run4,14,aroundtheisland_run4/Group002Sample0007,Group002,aroundtheisland_run4/Group002Sample0007SEM.dat,aroundtheisland_run4/Group002Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group002Sample0007ABS.dat
145_run4_15,aroundtheisland_run4,15,aroundtheisland_run4/Group003Sample0001,Group003,aroundtheisland_run4/Group003Sample0001SEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0001ABS.dat
146_run4_16,aroundtheisland_run4,16,aroundtheisland_run4/Group003Sample0002,Group003,aroundtheisland_run4/Group003Sample0002SEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0002ABS.dat
155_run4_17,aroundtheisland_run4,17,aroundtheisland_run4/Group003Sample0003,Group003,aroundtheisland_run4/Group003Sample0003SEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0003ABS.dat
156_run4_18,aroundtheisland_run4,18,aroundtheisland_run4/Group003Sample0004,Group003,aroundtheisland_run4/Group003Sample0004SEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0004ABS.dat
158_run4_19,aroundtheisland_run4,19,aroundtheisland_run4/Group003Sample0005,Group003,aroundtheisland_run4/Group003Sample0005SEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0005ABS.dat
159_run4_20,aroundtheisland_run4,20,aroundtheisland_run4/Group003Sample0006,Group003,aroundtheisland_run4/Group003Sample0006SEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0006ABS.dat
160_run4_21,aroundtheisland_run4,21,aroundtheisland_run4/Group003Sample0007,Group003,aroundtheisland_run4/Group003Sample0007SEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group003Sample0007ABS.dat
161_run4_22,aroundtheisland_run4,22,aroundtheisland_run4/Group004Sample0001,Group004,aroundtheisland_run4/Group004Sample0001SEM.dat,aroundtheisland_run4/Group003Sample0001BEM.dat,aroundtheisland_run4/Group001Sample0001BEM.dat,aroundtheisland_run4/Group004Sample0001ABS.dat
161_run5_1,aroundtheisland_run5,1,aroundtheisland_run5/Group001Sample0001,Group001,aroundtheisland_run5/Group001Sample0001SEM.dat,aroundtheisland_run5/Group001Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group001Sample0001ABS.dat
162_run5_2,aroundtheisland_run5,2,aroundtheisland_run5/Group001Sample0002,Group001,aroundtheisland_run5/Group001Sample0002SEM.dat,aroundtheisland_run5/Group001Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group001Sample0002ABS.dat
163_run5_3,aroundtheisland_run5,3,aroundtheisland_run5/Group001Sample0003,Group001,aroundtheisland_run5/Group001Sample0003SEM.dat,aroundtheisland_run5/Group001Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group001Sample0003ABS.dat
164_run5_4,aroundtheisland_run5,4,aroundtheisland_run5/Group001Sample0004,Group001,aroundtheisland_run5/Group001Sample0004SEM.dat,aroundtheisland_run5/Group001Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group001Sample0004ABS.dat
165_run5_5,aroundtheisland_run5,5,aroundtheisland_run5/Group001Sample0005,Group001,aroundtheisland_run5/Group001Sample0005SEM.dat,aroundtheisland_run5/Group001Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group001Sample0005ABS.dat
166_run5_6,aroundtheisland_run5,6,aroundtheisland_run5/Group001Sample0006,Group001,aroundtheisland_run5/Group001Sample0006SEM.dat,aroundtheisland_run5/Group001Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group001Sample0006ABS.dat
167_run5_7,aroundtheisland_run5,7,aroundtheisland_run5/Group001Sample0007,Group001,aroundtheisland_run5/Group001Sample0007SEM.dat,aroundtheisland_run5/Group001Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group001Sample0007ABS.dat
168_run5_8,aroundtheisland_run5,8,aroundtheisland_run5/Group002Sample0001,Group002,aroundtheisland_run5/Group002Sample0001SEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0001ABS.dat
169_run5_9,aroundtheisland_run5,9,aroundtheisland_run5/Group002Sample0002,Group002,aroundtheisland_run5/Group002Sample0002SEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0002ABS.dat
170_run5_10,aroundtheisland_run5,10,aroundtheisland_run5/Group002Sample0003,Group002,aroundtheisland_run5/Group002Sample0003SEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0003ABS.dat
171_run5_11,aroundtheisland_run5,11,aroundtheisland_run5/Group002Sample0004,Group002,aroundtheisland_run5/Group002Sample0004SEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0004ABS.dat
172_run5_12,aroundtheisland_run5,12,aroundtheisland_run5/Group002Sample0005,Group002,aroundtheisland_run5/Group002Sample0005SEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0005ABS.dat
173_run5_13,aroundtheisland_run5,13,aroundtheisland_run5/Group002Sample0006,Group002,aroundtheisland_run5/Group002Sample0006SEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0006ABS.dat
175_run5_14,aroundtheisland_run5,14,aroundtheisland_run5/Group002Sample0007,Group002,aroundtheisland_run5/Group002Sample0007SEM.dat,aroundtheisland_run5/Group002Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group002Sample0007ABS.dat
176_run5_15,aroundtheisland_run5,15,aroundtheisland_run5/Group003Sample0001,Group003,aroundtheisland_run5/Group003Sample0001SEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0001ABS.dat
177_run5_16,aroundtheisland_run5,16,aroundtheisland_run5/Group003Sample0002,Group003,aroundtheisland_run5/Group003Sample0002SEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0002ABS.dat
178_run5_17,aroundtheisland_run5,17,aroundtheisland_run5/Group003Sample0003,Group003,aroundtheisland_run5/Group003Sample0003SEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0003ABS.dat
179_run5_18,aroundtheisland_run5,18,aroundtheisland_run5/Group003Sample0004,Group003,aroundtheisland_run5/Group003Sample0004SEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0004ABS.dat
180_run5_19,aroundtheisland_run5,19,aroundtheisland_run5/Group003Sample0005,Group003,aroundtheisland_run5/Group003Sample0005SEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0005ABS.dat
181_run5_20,aroundtheisland_run5,20,aroundtheisland_run5/Group003Sample0006,Group003,aroundtheisland_run5/Group003Sample0006SEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0006ABS.dat
182_run5_21,aroundtheisland_run5,21,aroundtheisland_run5/Group003Sample0007,Group003,aroundtheisland_run5/Group003Sample0007SEM.dat,aroundtheisland_run5/Group003Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group003Sample0007ABS.dat
183_run5_22,aroundtheisland_run5,22,aroundtheisland_run5/Group004Sample0001,Group004,aroundtheisland_run5/Group004Sample0001SEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0001ABS.dat
184_run5_23,aroundtheisland_run5,23,aroundtheisland_run5/Group004Sample0002,Group004,aroundtheisland_run5/Group004Sample0002SEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0002ABS.dat
185_run5_24,aroundtheisland_run5,24,aroundtheisland_run5/Group004Sample0003,Group004,aroundtheisland_run5/Group004Sample0003SEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0003ABS.dat
186_run5_25,aroundtheisland_run5,25,aroundtheisland_run5/Group004Sample0004,Group004,aroundtheisland_run5/Group004Sample0004SEM.dat,aroundtheisland_run5/Group004Sample0001BEM.dat,aroundtheisland_run5/Group005Sample0001BEM.dat,aroundtheisland_run5/Group004Sample0004ABS.dat
