Site,Year,TimePeriod,dN15,Percent_N,Percent_C,C_to_N_ratio,Phosphate,Silicate,Nitrite_plus_Nitrate,Ammonia,Date,Time,Latitude,Longitude,Distsance.to.crest,Distance_to_shore,Distance_to_pass,Distance_to_deep_lagoon_water,Distance_to_population_center,Population_center,Island_shore,Habitat,Lagoon,CobleA,CobleB,CobleC,CobleM,CobleT,Lignin,M_to_C,HIX,BIX,FI
29,2022,2022-April,,0.519069162,29.63315814,57.09,0.13,0.7,0.82,2.58,4/17/2022,13:05:00,-17.59742064,-149.8283843,789.87,623.66,5084.49,1653.55,1930.09,Ma'atea,SW,Mid lagoon,Maatea,0.0122104473992771,0.114743472183278,0.011996773397066,0.0202021564861122,0.0313255571982206,0.0275206913464566,0.593836277098097,0.603318478692876,0.857160946936896,2.17945766642318
3,2021,2021-May,,0.68,28.25,41.78,0.18,0.65,0.14,0.1,5/20/2021,13:30:00,-17.59052703,-149.861271,307.22,1164.85,1707.27,290.83,1164.85,Vai'anae/Atiha,SW,Reef crest,Vaianae,0.006794827,0.021706116,0.005052694,0.009224386,0.025680258,0.010654615,1.825637071,0.405338858,0.918283679,1.784164404
3,2022,2022-April,,0.675208393,29.34417578,43.46,0.14,0.69,0.21,1.01,4/12/2022,12:43:00,-17.59052703,-149.861271,307.22,1164.85,1707.27,290.83,1164.85,Vai'anae/Atiha,SW,Reef crest,Vaianae,0.0162487192866962,0.0552186623150026,0.0183125511352929,0.0207869073530117,0.0855707804591107,0.0333489415239258,0.880965639779969,0.693537958697528,0.908624663534699,1.88759015643605
30,2021,2021-May,,0.68,29.31,42.96,0.15,0.75,0.17,0.68,5/26/2021,14:08:00,-17.59837987,-149.8107668,716.16,718.52,3507.52,389.04,718.52,Ma'atea,SW,Mid lagoon,Maatea,0.004853534,0.018971698,0.003670611,0.006345479,0.015239781,0.003780159,1.728725657,0.319256681,0.60135665,2.027286049
31,2021,2021-May,,0.66,31.12,47.07,0.16,0.73,0.19,0.62,5/26/2021,13:11:00,-17.59795985,-149.8038875,661.3,783.44,2988.97,212.1,783.44,Ma'atea,SW,Mid lagoon,Maatea,0.005017723,0.010089727,0.003964822,0.006560992,0.013007462,0.003706137,1.654801204,0.402821248,0.546122499,1.627132021
31,2022,2022-April,,0.578067722,31.03074265,53.68,0.12,0.74,0.57,1.54,4/13/2022,11:15:00,-17.59795985,-149.8038875,661.3,783.44,2988.97,212.1,783.44,Ma'atea,SW,Mid lagoon,Maatea,0.0073561315654852,0.0145613442602823,0.00911787154611009,0.0115270373543181,0,0,0.790998698611353,1.87181290629565,0.689210914906082,2.12614500569595
32,2021,2021-May,,0.51,30.38,59.96,0.16,0.77,0.17,0.64,5/26/2021,12:04:00,-17.59291001,-149.7998923,576.01,609.09,2294.73,76.72,609.09,Ma'atea,SE,Mid lagoon,Maatea,0.006923925,0.038197414,0.005628627,0.008152443,0.021751235,0.014538617,1.448389286,0.408228204,0.829631283,1.839213193
32,2022,2022-April,,0.457414955,27.78722695,60.75,0.12,0.69,0.49,1.37,4/18/2022,12:01:00,-17.59291001,-149.7998923,576.01,609.09,2294.73,76.72,609.09,Ma'atea,SE,Mid lagoon,Maatea,0.00870779859930805,0.0435632953767556,0.0094823988436709,0.0100926074560019,0,0,0.939539052223014,0.882300652340915,0.694846879743094,2.00049133144303
33,2022,2022-April,,0.587218702,29.20578163,49.74,0.1,0.68,0.55,2.49,4/17/2022,15:41:00,-17.58718274,-149.7909091,146.28,1040.07,1288.52,426.5,1040.07,Ma'atea,SE,Reef crest,Maatea,0.0112323575784907,0.137186942010779,0.0119686563436398,0.0127924673605987,0.0502621520822457,0.00113110568125652,0.93560186680669,0.48986549832356,1.00830836067351,1.79967883512507
34,2021,2021-May,,0.66,27.49,41.74,0.17,0.77,0.1,0.09,5/22/2021,15:00:00,-17.58067293,-149.7936002,715.64,462.98,815.17,115.53,697,Ma'atea,SE,Mid lagoon,Maatea,0.008375394,0.038763515,0.00671298,0.011352937,0.030742302,0.004228708,1.691191838,0.347828736,0.844461929,1.392768677
34,2022,2022-April,,0.481971695,27.55153706,57.16,0.09,0.67,0.55,2.43,4/17/2022,14:46:00,-17.58067293,-149.7936002,715.64,462.98,815.17,115.53,697,Ma'atea,SE,Mid lagoon,Maatea,0.013394176966994,0.0667425195308402,0.0126366627944516,0.0249801052134407,0.0187743608916958,0,0.505869078071469,0.761431117160091,0.721371867201309,2.24955263923346
35,2021,2021-May,,0.75,26.39,35.41,0.22,0.95,0.33,0.19,5/22/2021,15:56:00,-17.58383224,-149.7985487,1040.17,157.41,1436.85,60.1,157.41,Ma'atea,SE,Fringing reef,Maatea,0.008237549,0.032922503,0.007226221,0.011063578,0.020048972,0.025234216,1.531032368,0.566175198,0.739638146,1.452456897
35,2022,2022-April,,0.697395179,26.63351747,38.19,0.16,0.75,0.48,2.5,4/17/2022,16:10:00,-17.58383224,-149.7985487,1040.17,157.41,1436.85,60.1,157.41,Ma'atea,SE,Fringing reef,Maatea,0.0852243919204554,0.478975878957142,0.0731542432975549,0.107485613986083,0.524222574552643,0.230548654634921,0.680595668430818,0.273861140709157,0.928126122650743,1.85523285634117
36,2021,2021-May,,0.81,26.87,33.25,0.1,1.24,0.31,0.46,5/22/2021,14:44:00,-17.57943392,-149.7968348,1060.36,100.49,997.76,7.85,464.16,Ma'atea,SE,Fringing reef,Maatea,0.014257524,0.032987898,0.011512373,0.015357032,0.031157063,0.015124501,1.333958876,0.52164143,0.646722443,1.537628984
36,2022,2022-April,,0.58644823,25.21047744,42.99,0.17,1.36,1.33,2.82,4/17/2022,14:15:00,-17.57943392,-149.7968348,1060.36,100.49,997.76,7.85,464.16,Ma'atea,SE,Fringing reef,Maatea,0.0233077057325761,0.0581877986345071,0.0249330335440407,0.0246597346396118,0.0308483657853469,0,1.01108279989315,1.22051487088227,0.745641130598134,1.83085332973629
37,2021,2021-May,,0.8,26.11,32.72,0.19,1.22,0.24,0.16,5/22/2021,13:43:00,-17.57349375,-149.7942877,855.19,245.76,723.21,10.42,1146.81,Ma'atea,SE,Fringing reef,Maatea,0.010060148,0.043451614,0.008131541,0.01196,0.026169799,0.01980029,1.47081583,0.490019852,0.722356876,1.529240787
37,2022,2022-April,,0.57564029,26.00300168,45.17,0.1,0.81,0.64,1.36,4/17/2022,13:35:00,-17.57349375,-149.7942877,855.19,245.76,723.21,10.42,1146.81,Ma'atea,SE,Fringing reef,Maatea,0.0234958580658359,0.100881835020114,0.0253405397516417,0.0263944149400818,0.0584924292292941,0,0.960072038314453,0.891052492481752,0.883455322386731,2.05779245313832
38,2021,2021-May,,0.72,27.01,37.65,0.2,0.74,0.24,0.15,5/22/2021,11:30:00,-17.56786983,-149.7925031,743.42,71.41,789.05,16.36,1531.14,Afareaitu,SE,Fringing reef,Haumi,0.010114953,0.035386902,0.008147669,0.011911247,0.030791154,0.018530106,1.461920822,0.401326886,0.75295006,1.585828977
38,2022,2022-April,,0.623395646,27.60458882,44.28,0.12,0.78,0.99,2.82,4/17/2022,11:00:00,-17.56786983,-149.7925031,743.42,71.41,789.05,16.36,1531.14,Afareaitu,SE,Fringing reef,Haumi,0.0142938337447326,0.177855333006382,0.0126168506863263,0.0349649569573509,0.0336366528421417,0,0.360842734676204,0.331368011013901,0.542523262277967,2.97533877042242
39,2021,2021-May,,0.56,27.17,48.08,0.16,0.94,0.25,0.26,5/22/2021,12:55:00,-17.57239278,-149.7883265,212.17,531.66,144.03,6.98,1634.15,Ma'atea,SE,Reef pass,Haumi,0.011488308,0.040119937,0.007850536,0.012715799,0.031765594,0.01753755,1.619736376,0.335682188,0.714534149,1.572719906
39,2022,2022-April,,0.552877459,27.53710238,49.81,0.1,0.72,1.01,2.73,4/17/2022,12:30:00,-17.57239278,-149.7883265,212.17,531.66,144.03,6.98,1634.15,Ma'atea,SE,Reef pass,Haumi,0.011377498198821,0.118271867967784,0.0126313678794728,0.0119473009820554,0.0496615335933704,0,1.05725702386211,0.653627426518081,0.811956446928985,1.94878745631998
4,2021,2021-May,,0.61,29.36,48.05,0.19,0.77,0.18,0.17,5/20/2021,13:54:00,-17.58473849,-149.8584346,968.86,664.71,1788.31,203.81,664.71,Vai'anae/Atiha,SW,Fringing reef,Vaianae,0.007052061,0.020212955,0.005404728,0.008656829,0.022148679,0.023460785,1.601714122,0.492455082,0.73854204,1.665299365
4,2022,2022-April,,0.529295376,29.47237332,55.68,0.2,0.82,3.18,4.43,4/12/2022,13:25:00,-17.58473849,-149.8584346,968.86,664.71,1788.31,203.81,664.71,Vai'anae/Atiha,SW,Fringing reef,Vaianae,0.0116294779542852,0.0328272622487371,0.0116681346216606,0.0168435916618393,0.0347470869915676,0.017141552471871,0.692734355944747,0.924956597558082,0.923659540151677,1.82120938163631
40,2021,2021-May,,0.69,28.06,40.61,0.2,0.75,0.2,0.11,5/22/2021,14:15:00,-17.57566885,-149.7885266,247.25,762.66,47.99,10.44,1360.37,Ma'atea,SE,Reef pass,Maatea,0.009145139,0.027527572,0.007568288,0.01203312,0.020217454,0.02796825,1.589939531,0.623439281,0.786503376,1.547630833
40,2022,2022-April,,0.605070448,26.02487855,43.01,0.13,0.71,0.62,1.62,4/17/2022,12:58:00,-17.57566885,-149.7885266,247.25,762.66,47.99,10.44,1360.37,Ma'atea,SE,Reef pass,Maatea,0.0156104777778364,0.0465052999452218,0.0161865342155142,0.0251451588480661,0,0,0.643723681099714,1.86764665055813,0.909716490490188,2.03703579746201
41,2021,2021-May,,0.6,29.01,48.28,0.11,0.93,0.18,0.28,5/22/2021,12:22:00,-17.57019438,-149.7873946,158.87,560.67,286.59,186.46,1577.78,Afareaitu,SE,Reef crest,Haumi,0.009589228,0.045116209,0.007669615,0.011517702,0.035192482,0.021998531,1.501731487,0.362558587,0.828308125,1.498586967
41,2022,2022-April,,0.604084355,28.72978088,47.56,0.12,0.72,0.51,2.44,4/17/2022,12:03:00,-17.57019438,-149.7873946,158.87,560.67,286.59,186.46,1577.78,Afareaitu,SE,Reef crest,Haumi,0.0155348974301197,0.0460513090567,0.0172936162913663,0.0190288149853972,0.0128836191380392,0.0164369657953697,0.908812046606029,0.898440544949476,0.766404456924691,2.0346072724946
42,2021,2021-May,,0.71,28.66,40.23,0.12,0.82,0.22,0.29,5/22/2021,11:50:00,-17.56927254,-149.7896573,410.72,323.84,447.09,50.95,1508.11,Afareaitu,SE,Mid lagoon,Haumi,0.011253813,0.042004534,0.007624379,0.012265076,0.026529972,0.041145597,1.608665571,0.53774491,0.648150382,1.472551369
42,2022,2022-April,,0.505866813,26.68852804,52.76,0.11,0.74,1.09,3.34,4/17/2022,11:33:00,-17.56927254,-149.7896573,410.72,323.84,447.09,50.95,1508.11,Afareaitu,SE,Mid lagoon,Haumi,0.0287005118993544,0.187833784141863,0.0262562853529747,0.0363412178840242,0.130361985179778,0.0690961732553913,0.722493270224636,0.546014597091763,0.998381682973474,2.06401281538381
43,2021,2021-May,,0.59,28.04,47.28,0.17,0.77,0.13,0.53,5/22/2021,10:49:00,-17.56248479,-149.7830339,142.29,725.56,616.58,321.63,966.93,Afareaitu,SE,Reef crest,Haumi,0.00701749,0.030257456,0.004995189,0.00823871,0.020420519,0.022079449,1.649328888,0.378343809,0.739584711,1.536066141
43,2022,2022-April,,0.507491777,29.67837919,58.48,0.66,0.42,0.49,1.47,4/16/2022,15:45:00,-17.56248479,-149.7830339,142.29,725.56,616.58,321.63,966.93,Afareaitu,SE,Reef crest,Haumi,0.0115031133942625,0.090064974662158,0.0114024951104379,0.0168446525183677,0.12964900079473,0.0541758938041014,0.676920767466379,0.373429600776426,0.917842736064772,2.25491867123869
44,2021,2021-May,,0.58,28.74,49.93,0.19,0.73,0.07,0.03,5/22/2021,10:20:00,-17.56150126,-149.7854925,415.85,462.78,654.28,63.36,725.67,Afareaitu,SE,Mid lagoon,Haumi,0.008685297,0.034682631,0.006832287,0.010503971,0.023355786,0.031895476,1.537401973,0.542145301,0.629635922,1.410700435
44,2022,2022-April,,0.4294077,27.58913779,64.25,0.1,0.61,0.31,2.06,4/16/2022,15:13:00,-17.56150126,-149.7854925,415.85,462.78,654.28,63.36,725.67,Afareaitu,SE,Mid lagoon,Haumi,0.0779800843793583,0.419731614067266,0.0596178181646754,0.103521387369974,0.259063778187448,0.114478767708922,0.575898562406314,0.722117119062817,0.970884759009728,2.0527359060198
45,2021,2021-May,,0.56,27.23,48.25,0.2,0.96,0.23,0.15,5/22/2021,10:05:00,-17.56024699,-149.7891006,792.25,58.15,962.07,10.49,502.16,Afareaitu,SE,Fringing reef,Haumi,0.00856599,0.050330604,0.006999429,0.011578448,0.029226272,0.009161596,1.654198862,0.533741864,0.771875375,1.394655868
45,2022,2022-April,,0.681804093,26.53232625,38.91,0.16,0.75,0.9,1.5,4/16/2022,16:30:00,-17.56024699,-149.7891006,792.25,58.15,962.07,10.49,502.16,Afareaitu,SE,Fringing reef,Haumi,0.060304196024118,0.285385016630824,0.0531059483768334,0.0845851291362706,0.456311295524453,0.167911059415324,0.627840247087372,0.358639690766102,1.16700297144394,2.0454804278075
46,2021,2021-May,,0.69,27.06,39.18,0.19,0.88,0.19,0.15,5/22/2021,09:49:00,-17.55798848,-149.7809429,270.05,828.24,81.8,20.75,889.08,Afareaitu,SE,Reef pass,Haumi,0.008475899,0.0365272,0.007011716,0.010085532,0.022050893,0.018950185,1.438382879,0.649006618,0.748545433,1.534909579
46,2022,2022-April,,0.638582581,27.13201426,42.49,0.16,0.76,0.54,1.04,4/16/2022,14:45:00,-17.55798848,-149.7809429,270.05,828.24,81.8,20.75,889.08,Afareaitu,SE,Reef pass,Haumi,0.0116528379120389,0.0570117970261129,0.0124529384569475,0.0170849125071549,0.0371116118148664,0.026808505207017,0.728885117306422,0.641384230818083,0.862252504615692,1.92504079203389
47,2021,2021-May,,0.69,30.25,43.88,0.21,0.79,0.14,0.12,5/20/2021,15:15:00,-17.59313297,-149.8546619,185.33,905.3,841.61,182.05,905.3,Vai'anae/Atiha,SW,Reef crest,Vaianae,0.008560549,0.026083519,0.007394007,0.009695101,0.020666115,0.028714869,1.311210613,0.671633319,0.668868733,1.875572532
47,2022,2022-April,,0.528649245,30.65351859,57.98,0.13,0.68,0.31,1.14,4/12/2022,15:30:00,-17.59313297,-149.8546619,185.33,905.3,841.61,182.05,905.3,Vai'anae/Atiha,SW,Reef crest,Vaianae,0.0194513927218957,0.105006067245642,0.0216209309937346,0.0263083301353803,0.0476719800825161,0,0.821828328992195,0.818993431198304,0.902093131705331,2.0623665857919
48,2021,2021-May,,0.56,27.94,49.6,0.17,0.74,0.14,1.03,5/26/2021,14:41:00,-17.59491873,-149.8171821,128.75,346.82,2717.7,427.58,784.59,Ma'atea,SW,Fringing reef,Maatea,0.007436546,0.038570807,0.006109247,0.011249332,0.026828383,0.015104973,1.841361371,0.364863984,0.831257856,1.537547772
48,2022,2022-April,,0.621250388,27.29709711,43.94,0.13,0.72,0.66,2.45,4/17/2022,15:15:00,-17.59491873,-149.8171821,128.75,346.82,2717.7,427.58,784.59,Ma'atea,SW,Fringing reef,Maatea,0.0101918136296764,0.0371477662321988,0.0100819110345679,0.0148634488182832,0.0327476487129442,0.0354976063470558,0.67830226738268,0.867811038484514,0.999906752643634,2.14442391949234
49,2022,2022-April,,0.569728827,28.37814653,49.81,0.15,1.91,0.19,1.06,4/12/2022,11:00:00,-17.57717782,-149.8610173,1231.63,91.75,1836.86,222.89,1030.01,Vai'anae/Atiha,SW,Fringing reef,Vaianae,0.0198603374846068,0.0744784393388791,0.0206110067929476,0.0237055701063382,0.00247882947836743,0,0.869458388914124,2.22438971781924,0.850459393403055,1.77510212175441
5,2021,2021-May,,0.69,28.43,41.11,0.18,0.68,0.11,1.15,5/20/2021,12:24:00,-17.58509698,-149.8672942,205.62,1171.22,1732.15,450.97,1610.76,Vai'anae/Atiha,SW,Reef crest,Vaianae,0.0091091,0.022284994,0.008290935,0.012046041,0.032596516,0.013084508,1.452917141,0.618622114,1.029781439,1.689626063
5,2022,2022-April,,0.618298325,27.94721006,45.2,0.14,0.69,0.63,1.66,4/12/2022,12:00:00,-17.58509698,-149.8672942,205.62,1171.22,1732.15,450.97,1610.76,Vai'anae/Atiha,SW,Reef crest,Vaianae,0.0106970724167271,0.0440716884486601,0.0105921981234412,0.0156631330324196,0.0625025833800171,0.0461537727938312,0.676250281569936,0.523365673882324,0.874717908220594,1.9613578065999
50,2021,2021-May,,0.61,30.24,49.66,0.17,0.74,0.13,0.6,5/26/2021,13:28:00,-17.60194159,-149.8021502,211.9,1257.27,3234.36,669.18,1257.27,Ma'atea,SW,Reef crest,Maatea,0.006459024,0.032132503,0.005139094,0.008748758,0.017660692,0.018365904,1.702393202,0.467866485,0.800367918,1.662981815
50,2022,2022-April,,0.621190033,31.99834542,51.51,0.1,0.68,0.57,1.54,4/13/2022,10:35:00,-17.60194159,-149.8021502,211.9,1257.27,3234.36,669.18,1257.27,Ma'atea,SW,Reef crest,Maatea,0.00770399540717363,0.0633642030970234,0.00872695215246955,0.0124010407298077,0,0,0.703727400192553,1.22057607800518,0.617918371294914,2.04298391062241
51,2021,2021-May,,0.77,27.2,35.35,0.22,0.97,0.54,0.9,5/22/2021,09:30:00,-17.55479179,-149.7891155,1180.53,76.43,1010.89,36.81,76.43,Afareaitu,SE,Bay,Haumi,0.008469925,0.031418282,0.007552173,0.010751858,0.018719371,0.033908614,1.423677428,0.53075516,0.703789067,1.816342339
51,2022,2022-April,,0.646806177,27.43140191,42.41,0.11,1.6,0.56,2.02,4/16/2022,14:10:00,-17.55479179,-149.7891155,1180.53,76.43,1010.89,36.81,76.43,Afareaitu,SE,Bay,Haumi,0.0161597466188576,0.167109451126429,0.016314417644293,0.0208635441973318,0.0414467645948403,0.0166869758644848,0.781958112676724,0.499869356008274,0.823803770329652,1.92866646006725
52,2021,2021-May,,0.61,27.68,45.25,0.16,0.92,0.31,0.27,5/21/2021,16:01:00,-17.54829758,-149.780663,826.05,158.27,703.99,21.58,158.27,Afareaitu,SE,Fringing reef,Farehau,0.011265983,0.037654376,0.009486785,0.01414746,0.037819271,0.033146541,1.491280841,0.379858448,0.779498126,1.663878624
52,2022,2022-April,,0.603256537,27.57687787,45.71,0.15,0.73,0.86,1.76,4/16/2022,12:32:00,-17.54829758,-149.780663,826.05,158.27,703.99,21.58,158.27,Afareaitu,SE,Fringing reef,Farehau,0.0094492500687787,0.0265436892603524,0.0110738090202833,0.0116093307902401,0.0204637770771769,0.00389562935440371,0.953871435000633,1.05040359909011,0.897075453904142,1.57456857203473
53,2021,2021-May,,0.6,28,46.87,0.21,1.04,0.31,0.7,5/21/2021,15:35:00,-17.54553717,-149.7782538,746.75,75.65,891.24,24,713.59,Afareaitu,SE,Fringing reef,Farehau,0.014324056,0.02098804,0.015597957,0.016416548,0.030337636,0.035676937,1.052480627,0.851433775,0.927640938,1.669163294
53,2022,2022-April,,0.604969673,26.79782649,44.3,0.11,2.27,0.95,1.74,4/16/2022,12:01:00,-17.54553717,-149.7782538,746.75,75.65,891.24,24,713.59,Afareaitu,SE,Fringing reef,Farehau,0.0246504370079564,0.058356387444644,0.0255387350795976,0.0283968037722224,0.0459314172715484,0.0356256480274717,0.899352451228313,1.13016865341986,0.776086422845002,1.74789601762465
54,2021,2021-May,,0.46,29.47,63.94,0.21,0.86,0.22,1.11,5/21/2021,14:33:00,-17.54048841,-149.773951,786.2,86.26,1524.43,12.37,1514.31,Afareaitu,SE,Fringing reef,Farehau,0.010526101,0.02892133,0.009373023,0.012473205,0.023274071,0.036178259,1.330755816,0.634698083,0.684419433,1.718822435
54,2022,2022-April,,0.592961359,30.65839189,51.7,0.11,0.65,0.39,2.06,4/15/2022,15:32:00,-17.54048841,-149.773951,786.2,86.26,1524.43,12.37,1514.31,Afareaitu,SE,Fringing reef,Farehau,0.015423365137711,0.091864400548233,0.0159964051254439,0.0204975900687365,0.0391763248198193,0.0242198893510548,0.780404187604573,0.640762736166592,0.763780306212753,2.17778462681088
55,2021,2021-May,,0.65,27.96,43.09,0.21,1,0.39,1.55,5/21/2021,14:45:00,-17.5438892,-149.7747479,591.07,58.68,1139.2,12.79,1142.44,Afareaitu,SE,Fringing reef,Farehau,0.014388283,0.023720988,0.012896822,0.015849168,0.030828495,0,1.228920417,0.8103557,0.803526284,1.732252899
55,2022,2022-April,,0.555905071,26.36935725,47.44,0.11,0.42,0.36,1.63,4/16/2022,10:39:00,-17.5438892,-149.7747479,591.07,58.68,1139.2,12.79,1142.44,Afareaitu,SE,Fringing reef,Farehau,0.011851634463749,0.0462269653450749,0.0117388257740923,0.0173196992737657,0.0314533758734404,0.013222023179755,0.677773071491672,0.54865165965463,0.879109715348151,1.91342704107712
56,2021,2021-May,,0.52,30.64,58.86,0.17,0.71,0.17,0.76,5/21/2021,14:04:00,-17.54065563,-149.7703816,502.09,380.81,1612.56,278.65,1731.75,Afareaitu,SE,Mid lagoon,Farehau,0.007180749,0.042678003,0.005611713,0.009331391,0.022494637,0,1.662841782,0.335130565,0.674161789,1.636603225
56,2022,2022-April,,0.534636548,30.1853499,56.46,0.1,0.68,0.76,1.89,4/15/2022,14:59:00,-17.54065563,-149.7703816,502.09,380.81,1612.56,278.65,1731.75,Afareaitu,SE,Mid lagoon,Farehau,0.0107698667212126,0.0362361251750643,0.0104647369152853,0.0173294278229015,0.0242212534520806,0.020460756706898,0.603870884961118,0.707133376962845,0.757217815181299,2.2514296153907
57,2021,2021-May,,0.46,30.75,67.4,0.19,0.8,0.23,0.87,5/21/2021,13:34:00,-17.54170898,-149.7665665,147.79,790.24,1828.6,855.71,2017.57,Afareaitu,SE,Reef crest,Farehau,0.008391329,0.08275572,0.005915268,0.011382768,0.022230959,0.009940399,1.924302873,0.371666033,0.604810026,1.68419793
57,2022,2022-April,,0.631399279,29.06984118,46.04,0.16,0.66,0.79,1.09,4/16/2022,10:05:00,-17.54170898,-149.7665665,147.79,790.24,1828.6,855.71,2017.57,Afareaitu,SE,Reef crest,Farehau,0.0290714131907091,0.224695153662415,0.0239459018160571,0.0450379559295933,0.157139406773108,0.0763420824090713,0.531682695668763,0.353882206077208,0.892238416417332,2.40269565571097
58,2021,2021-May,,0.49,29.47,60.13,0.17,0.75,0.18,0.73,5/21/2021,15:04:00,-17.54808988,-149.7732428,175.48,520.22,734.88,332.01,1154.39,Afareaitu,SE,Reef crest,Farehau,0.00860842,0.03796269,0.00633246,0.013420294,0.019893627,0.012263594,2.119286194,0.43928035,1.196073172,1.91005279
58,2022,2022-April,,0.521235747,29.38077335,56.37,0.1,0.54,0.15,1.35,4/16/2022,11:15:00,-17.54808988,-149.7732428,175.48,520.22,734.88,332.01,1154.39,Afareaitu,SE,Reef crest,Farehau,0.112247898252639,0.727882843427612,0.0850095149897577,0.161789932554819,0.793999121881636,0.37732919370358,0.52543142609293,0.225051056745507,1.07496880442829,2.09692925299713
59,2021,2021-May,,0.4,29.66,73.73,0.14,0.98,0.15,0,5/21/2021,16:13:00,-17.54354672,-149.7706065,302.74,441.53,1323.71,237.36,1552.66,Afareaitu,SE,Reef crest,Farehau,0.007914979,0.020532539,0.005502618,0.01017612,0.011248481,0,1.849323437,0.539625719,0.533890752,1.891864762
59,2022,2022-April,,0.557246345,29.16866376,52.34,0.13,0.7,0.67,1.55,4/15/2022,16:00:00,-17.54354672,-149.7706065,302.74,441.53,1323.71,237.36,1552.66,Afareaitu,SE,Reef crest,Farehau,0.0115283744192225,0.0414009920901204,0.0112848603279203,0.0167513668635769,0.0319503014463143,0.0180201793179832,0.673668030783648,0.520792528549157,0.83205927840574,2.1653938661747
6,2021,2021-May,,0.64,29.18,45.8,0.19,0.82,0.11,0.06,5/20/2021,10:41:00,-17.57797027,-149.8731899,200.52,1057.87,735.57,595.65,2279.93,Vai'anae/Atiha,SW,Reef crest,Vaianae,0.005648715,0.006968854,0.004081666,0.007296134,0.017126183,0,1.787538521,0.478285856,0.77111819,1.204958132
6,2022,2022-April,,0.627959236,27.96322229,44.53,0.14,0.67,0.64,1.57,4/12/2022,10:00:00,-17.57797027,-149.8731899,200.52,1057.87,735.57,595.65,2279.93,Vai'anae/Atiha,SW,Reef crest,Vaianae,0.0104177405470642,0.0297352483957766,0.00896287268542181,0.0122147061707124,0.0428749889219663,0.0313848580048702,0.733777183024868,0.696357224039498,0.905601454713983,2.03167836762218
60,2021,2021-May,,0.59,28.2,47.55,0.16,0.84,0.32,1.31,5/21/2021,15:45:00,-17.55227462,-149.7773983,328.61,700.53,184.94,32.56,844.67,Afareaitu,SE,Reef pass,Farehau,0.009719033,0.050701294,0.007156186,0.012507825,0.025752893,0.018492441,1.747834064,0.472411189,0.652095669,1.932097466
60,2022,2022-April,,0.587961469,28.53965049,48.54,0.13,0.7,0.76,1.74,4/16/2022,12:58:00,-17.55227462,-149.7773983,328.61,700.53,184.94,32.56,844.67,Afareaitu,SE,Reef pass,Farehau,0.010697372629438,0.0453082542997847,0.0105583734704264,0.0165765167774681,0.0281611638597487,0.0243384859248811,0.636947653850782,0.427067206698019,0.751657295092943,2.26151606319585
61,2021,2021-May,,0.66,28.08,42.87,0.12,0.82,0.17,0.59,5/21/2021,11:42:00,-17.5352866,-149.7726642,1133.76,63.21,1503.91,136,1313,Vai'are,SE,Fringing reef,Farehau,0.008315215,0.030773756,0.006212644,0.010127478,0.017224166,0.012998986,1.630139733,0.373460654,0.494966129,1.851866495
61,2022,2022-April,,0.557804559,28.3983545,50.91,0.16,0.76,3.26,3.13,4/15/2022,13:39:00,-17.5352866,-149.7726642,1133.76,63.21,1503.91,136,1313,Vai'are,SE,Fringing reef,Farehau,0.0212585997198039,0.11714870783136,0.0224247134236218,0.0249142521269984,0.0850412084092117,0.042508701667705,0.900075720086385,0.73988837646313,0.933455172190412,2.36440076957361
62,2021,2021-May,,0.63,29.02,46.11,0.1,0.78,0.14,0.49,5/21/2021,12:13:00,-17.53598314,-149.7679931,645.68,550.59,1325.37,310.97,1580.7,Vai'are,SE,Mid lagoon,Farehau,0.012122313,0.053692823,0.010523345,0.016947608,0.036267218,0.004010442,1.610477227,0.629126502,1.121185601,1.789518789
62,2022,2022-April,,0.501615518,27.37840019,54.58,0.11,0.73,0.78,1.66,4/15/2022,12:56:00,-17.53598314,-149.7679931,645.68,550.59,1325.37,310.97,1580.7,Vai'are,SE,Mid lagoon,Farehau,0.1054333828068,0.646391117078182,0.0804424596975596,0.145270475648528,0.800132512989571,0.350535660323746,0.553742660636594,0.232169843279777,1.16867921969221,1.37863823161893
63,2021,2021-May,,0.49,30.53,62.15,0.11,0.72,0.14,0.47,5/21/2021,12:45:00,-17.53573436,-149.7629378,161.5,1077.42,1210.08,801.16,1931.53,Vai'are,SE,Reef crest,Farehau,0.00770124,0.033020468,0.006795167,0.01084625,0.030127947,0.020656621,1.596171214,0.28956542,0.796356326,1.981510724
63,2022,2022-April,,0.496217528,29.06393397,58.57,0.12,0.52,0.29,1.44,4/15/2022,14:18:00,-17.53573436,-149.7629378,161.5,1077.42,1210.08,801.16,1931.53,Vai'are,SE,Reef crest,Farehau,0.0511354760145675,0.342885882638339,0.0416357893791773,0.0653503149019965,0.285082998530381,0.132352087555389,0.637116889820914,0.478972809770116,0.902999139716673,2.07352515482701
64,2021,2021-May,,0.63,28.13,44.38,0.11,0.76,0.17,0.42,5/21/2021,10:48:00,-17.52938876,-149.7673331,477.45,642,620.65,104.41,1153.49,Vai'are,SE,Mid lagoon,Farehau,0.008633969,0.051988722,0.007074388,0.010036394,0.03134387,0.009693592,1.418694288,0.481172163,0.702367404,1.894514552
